Id,SalePrice
1461,123524.65100854478
1462,155906.3432551434
1463,185844.90686840858
1464,188338.95578823224
1465,187621.66172861677
1466,172250.64064273654
1467,172267.22488436103
1468,165292.79969578332
1469,192408.06571024822
1470,127402.51782439681
1471,190297.59602516054
1472,95057.43523543501
1473,96612.23518869678
1474,153036.97993192612
1475,123716.38395407249
1476,369502.10259607027
1477,249025.19722823444
1478,291791.0738897873
1479,292457.3143609498
1480,455931.62653062603
1481,327847.64817740547
1482,209825.89575249015
1483,175389.05682083787
1484,167577.40604670724
1485,177288.26058796415
1486,195417.81469130667
1487,349191.5905366083
1488,242728.6703308791
1489,204229.73916925848
1490,228034.01364041778
1491,191397.26967106154
1492,95007.61000789443
1493,179451.48680347693
1494,292531.1623479637
1495,292646.33671445923
1496,237819.32791323616
1497,193586.168931719
1498,159535.05372365456
1499,159351.99752708685
1500,152483.62765929155
1501,167042.17597175515
1502,158383.29865896964
1503,289412.9303952046
1504,244221.73939395812
1505,231667.75458485296
1506,191701.4677138726
1507,245734.80979676213
1508,219075.48500194395
1509,161841.85383849381
1510,143637.90739827196
1511,145142.18140420516
1512,166907.27862319842
1513,136224.1242654515
1514,144868.7024682065
1515,189582.7792748593
1516,149599.41344920077
1517,166909.92123948774
1518,140265.11987252196
1519,213034.78863053766
1520,134407.38603912664
1521,136145.3968298073
1522,168748.4213416067
1523,112567.8999032021
1524,119009.57068222108
1525,123155.61067302502
1526,114021.16346205868
1527,111356.01982784602
1528,134732.4929500269
1529,138867.83606427096
1530,173272.329366029
1531,114457.73129515504
1532,101013.13333917476
1533,135346.1403980338
1534,120148.0574365495
1535,147282.13788997702
1536,110032.82519215358
1537,79026.5225591712
1538,140817.49388997408
1539,184594.35065915406
1540,93004.81828247094
1541,134346.68035913445
1542,132174.66300915246
1543,204019.53924606126
1544,81191.9202251292
1545,101080.71111614944
1546,129532.24430452652
1547,123576.51677323587
1548,125050.01773358732
1549,116220.2137464174
1550,134623.3314947062
1551,112210.19593729191
1552,133725.2236879536
1553,138004.77219587483
1554,115037.70562991891
1555,169074.57681291073
1556,95332.42117768187
1557,100198.2678806402
1558,94089.89016796711
1559,81143.86033028143
1560,138704.91520920023
1561,123799.97040192872
1562,135063.21607510743
1563,116518.38529924632
1564,165517.9059195916
1565,150543.99438854275
1566,254846.92291868772
1567,74369.30094652764
1568,234687.6595513542
1569,140937.68306207648
1570,148143.3843791647
1571,128668.46473769858
1572,150842.5264233206
1573,244788.62090715748
1574,113376.50709593296
1575,235642.83384483558
1576,248805.91829795841
1577,198656.75784592054
1578,153204.71786441383
1579,148789.5960915314
1580,197336.42725061526
1581,156989.0172356631
1582,130743.822015958
1583,337716.34578736196
1584,232148.16242100822
1585,145249.7478188507
1586,69671.88500680626
1587,98328.21781714934
1588,148731.76182381593
1589,97743.20240395529
1590,136352.26346273124
1591,97438.42351137474
1592,124661.8298424891
1593,124159.06300708723
1594,118663.93164196909
1595,107516.17585698384
1596,236592.69616106423
1597,182961.25753202432
1598,187935.139207071
1599,170808.97887603275
1600,161695.62526840443
1601,66966.25473455556
1602,120246.38013295888
1603,87311.52629823195
1604,263491.2931516761
1605,249584.63852691633
1606,165524.72396278966
1607,176985.17636421166
1608,227735.03979435592
1609,193050.8100961553
1610,145918.79656644986
1611,147185.40933251404
1612,174235.32032657092
1613,173085.64808330507
1614,125099.89020437787
1615,91038.47481763779
1616,76759.4628066279
1617,93294.96853158117
1618,131809.17288211882
1619,143306.58667140835
1620,169239.95894486216
1621,137208.479031329
1622,141108.62021358992
1623,265736.01617210754
1624,216764.21006187444
1625,125850.22136319477
1626,165927.33002347188
1627,185791.4228317344
1628,288981.3415056358
1629,178108.94557746986
1630,345317.4808939211
1631,209062.89127462613
1632,230947.61318872857
1633,171586.89810431664
1634,184316.95950367057
1635,177902.15834542803
1636,157901.00509962966
1637,203243.34008238636
1638,195018.19525809115
1639,192230.71622483328
1640,259304.08259157886
1641,194346.8504249844
1642,242441.83871868774
