Id,SalePrice
1461,112238.15622476983
1462,162395.32490183922
1463,187668.95978129373
1464,195570.6543692909
1465,184927.49553810872
1466,175730.77232215248
1467,175587.94894963005
1468,169081.10651474335
1469,181862.70343275912
1470,127029.95063763458
1471,195120.75465217192
1472,90520.37792718131
1473,92697.27991591729
1474,149912.24897066862
1475,122059.1911824673
1476,373453.4901242712
1477,250974.51095853985
1478,288256.95352890925
1479,308306.1566699611
1480,483502.25645119214
1481,313024.760326702
1482,208636.8098103802
1483,173488.07852007338
1484,166947.91656933716
1485,171146.13538998703
1486,197439.39627802002
1487,329550.0661825953
1488,234848.252262547
1489,209245.7107865307
1490,225279.31733730136
1491,188762.14545882161
1492,88548.68161249
1493,177597.82332139966
1494,286043.3222478003
1495,281556.5001306052
1496,250506.58191692404
1497,179692.0314531699
1498,160799.49572926608
1499,156454.67869229472
1500,151613.64891296352
1501,172712.47741231145
1502,152585.8080739037
1503,291496.26667434105
1504,245023.14522209714
1505,237172.50024353885
1506,181995.12086551273
1507,239249.7369779138
1508,200290.22438311952
1509,163011.0563344072
1510,146521.71360492226
1511,147610.14042588405
1512,161220.06613554154
1513,144820.86324035467
1514,152024.85509212257
1515,181302.63671637423
1516,149584.48011222607
1517,161502.38429001317
1518,127457.79933466381
1519,222920.62156822893
1520,139951.17592812356
1521,140056.98408258692
1522,162896.35960662205
1523,105672.48299605622
1524,108406.97258565115
1525,118742.399452102
1526,121012.9876435482
1527,97469.73302669743
1528,137566.2750717786
1529,147303.69284703908
1530,164671.61108212106
1531,105090.92259038672
1532,95760.0376665383
1533,128352.89628877566
1534,117605.92371639825
1535,161031.53566509215
1536,105879.10249721189
1537,79646.02463303313
1538,156703.25571933118
1539,199089.5937190622
1540,108410.67340850591
1541,136505.2046954994
1542,140871.76582942234
1543,211195.3049854612
1544,79225.7458498087
1545,100304.28956267668
1546,126862.25726855734
1547,131374.36601326257
1548,124739.06678922189
1549,112830.79608011186
1550,140975.28594017553
1551,114129.50170741008
1552,137218.6115787893
1553,146375.44604540715
1554,105454.04009353713
1555,184325.52040269983
1556,123987.5282969292
1557,104895.53469418138
1558,103749.63702762828
1559,90081.40720625914
1560,127897.71648582179
1561,136092.02491785423
1562,125393.80289980592
1563,121828.13256194915
1564,152613.54814923793
1565,149436.17766691052
1566,235118.92510209055
1567,79731.42709722521
1568,221383.11204565444
1569,134092.61551955278
1570,132830.54412719744
1571,120576.54485208618
1572,146795.23168368812
1573,249338.18453520062
1574,130934.83020926348
1575,220030.74826931118
1576,231993.69782433088
1577,199588.08941851588
1578,147338.45592611446
1579,147839.40010763146
1580,189902.64301080082
1581,149466.13515277303
1582,125690.24490069992
1583,319964.89160707407
1584,220486.40982900784
1585,140777.56470839013
1586,71071.03847853505
1587,99165.26365726304
1588,151795.78563015777
1589,105324.25566950173
1590,127885.048984663
1591,96300.48878820737
1592,119223.84264165697
1593,111283.04683462945
1594,134731.23659214945
1595,135034.6132090039
1596,226819.988922348
1597,175689.27463320474
1598,187833.1732361013
1599,173835.3572218803
1600,169121.9456108261
1601,59398.744686011254
1602,106409.70644688491
1603,74613.13218639814
1604,293295.6976578325
1605,238313.19068595843
1606,162355.04519045702
1607,156486.76990644546
1608,212765.64852410447
1609,192162.96234919172
1610,165198.13337051065
1611,132721.010182741
1612,164290.08878457634
1613,161183.06425426318
1614,120773.54860194444
1615,81335.41514409866
1616,73872.00930754287
1617,83005.65871010155
1618,126231.21382122472
1619,134781.13446734287
1620,180671.44481561193
1621,139446.28852176233
1622,144789.30644615897
1623,274098.0081813761
1624,216092.43908309852
1625,124249.00992380302
1626,146489.006610477
1627,187549.73564790867
1628,288163.69643606024
1629,186074.9595501907
1630,378394.08494309464
1631,214101.75200049666
1632,245634.57864199294
1633,171222.74033828944
1634,188872.35567873373
1635,179677.10348973286
1636,156442.82532015236
1637,183314.32799023125
1638,206816.7779002726
1639,168219.0961130809
1640,249798.45890127882
1641,180924.43628820177
1642,234338.306848336
1643,231104.66183876913
1644,241669.42990757927
1645,178257.4812689578
1646,153958.7411759024
1647,155035.93739109582
1648,133787.76870952372
1649,136488.61258102156
1650,118880.48532416573
1651,118059.35873988297
1652,88436.06687170987
1653,86665.44187380743
1654,152667.66052587942
1655,148245.16792045988
1656,146737.33027187313
1657,150879.95003385606
1658,151117.99887464917
1659,129904.71191483049
1660,152741.4497065036
1661,477018.4569201325
